"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"1_copy_ctrl","DGY500","glutamine-limited","D03","Experiment_046-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","231","zero_copy","Single_cells",0.808628156578865
"1_copy_ctrl","DGY500","glutamine-limited","D03","Experiment_046-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","231","one_copy","Single_cells",93.7213632654769
"1_copy_ctrl","DGY500","glutamine-limited","D03","Experiment_046-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","231","two_copy","Single_cells",3.65399502060799
"1_copy_ctrl","DGY500","glutamine-limited","D03","Experiment_046-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","231","multi_copy","Single_cells",0.0387053580768667
"Experimental","DGY2150","glutamine-limited","A10","Experiment_046-Plate_001-Experimental-A10 gap1_ars_7.fcs","gap1_ars_7","GAP1 ARS KO","231","zero_copy","Single_cells",2.67195184614255
"Experimental","DGY2150","glutamine-limited","A10","Experiment_046-Plate_001-Experimental-A10 gap1_ars_7.fcs","gap1_ars_7","GAP1 ARS KO","231","one_copy","Single_cells",0.706787890227661
"Experimental","DGY2150","glutamine-limited","A10","Experiment_046-Plate_001-Experimental-A10 gap1_ars_7.fcs","gap1_ars_7","GAP1 ARS KO","231","two_copy","Single_cells",7.92672056710815
"Experimental","DGY2150","glutamine-limited","A10","Experiment_046-Plate_001-Experimental-A10 gap1_ars_7.fcs","gap1_ars_7","GAP1 ARS KO","231","multi_copy","Single_cells",86.6150732479735
"Experimental","DGY2071","glutamine-limited","A04","Experiment_046-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","231","zero_copy","Single_cells",1.12616807072511
"Experimental","DGY2071","glutamine-limited","A04","Experiment_046-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","231","one_copy","Single_cells",0.241008731089031
"Experimental","DGY2071","glutamine-limited","A04","Experiment_046-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","231","two_copy","Single_cells",23.1456021384047
"Experimental","DGY2071","glutamine-limited","A04","Experiment_046-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","231","multi_copy","Single_cells",76.6802142786718
"Experimental","DGY2071","glutamine-limited","A06","Experiment_046-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","231","zero_copy","Single_cells",0.655118450164589
"Experimental","DGY2071","glutamine-limited","A06","Experiment_046-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","231","one_copy","Single_cells",0.660514813016027
"Experimental","DGY2071","glutamine-limited","A06","Experiment_046-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","231","two_copy","Single_cells",9.46737898656306
"Experimental","DGY2071","glutamine-limited","A06","Experiment_046-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","231","multi_copy","Single_cells",89.2741891964816
"Experimental","DGY2071","glutamine-limited","A08","Experiment_046-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","231","zero_copy","Single_cells",1.06579320975135
"Experimental","DGY2071","glutamine-limited","A08","Experiment_046-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","231","one_copy","Single_cells",12.374761692289
"Experimental","DGY2071","glutamine-limited","A08","Experiment_046-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","231","two_copy","Single_cells",85.3303857542693
"Experimental","DGY2071","glutamine-limited","A08","Experiment_046-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","231","multi_copy","Single_cells",1.05463838072446
"Experimental","DGY2071","glutamine-limited","B05","Experiment_046-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","231","zero_copy","Single_cells",5.74084075974435
