"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"1_copy_ctrl","DGY500","glutamine-limited","D03","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","174","zero_copy","Single_cells",2.2587037094075
"1_copy_ctrl","DGY500","glutamine-limited","D03","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","174","one_copy","Single_cells",96.1119495693063
"1_copy_ctrl","DGY500","glutamine-limited","D03","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","174","two_copy","Single_cells",0.349072391453887
"1_copy_ctrl","DGY500","glutamine-limited","D03","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-1 copy control-D3 DGY500.fcs","ctrl1","1 copy control","174","multi_copy","Single_cells",0
"NA","NA","NA","NA","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-Experimental-A10 gap1_ars_7.fcs","_TD-Plate_001-Experimental-A10","NA","174","zero_copy","Single_cells",6.93421255988872
"NA","NA","NA","NA","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-Experimental-A10 gap1_ars_7.fcs","_TD-Plate_001-Experimental-A10","NA","174","one_copy","Single_cells",0.207099067539024
"NA","NA","NA","NA","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-Experimental-A10 gap1_ars_7.fcs","_TD-Plate_001-Experimental-A10","NA","174","two_copy","Single_cells",40.6285096079543
"NA","NA","NA","NA","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-Experimental-A10 gap1_ars_7.fcs","_TD-Plate_001-Experimental-A10","NA","174","multi_copy","Single_cells",57.3674720519293
"NA","NA","NA","NA","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-Experimental-A4 gap1_all_1.fcs","_TD-Plate_001-Experimental-A4","NA","174","zero_copy","Single_cells",6.34805999518531
"NA","NA","NA","NA","18_EE_GAP1_ArchMuts_2021_072821_g174 _TD-Plate_001-Experimental-A4 gap1_all_1.fcs","_TD-Plate_001-Experimental-A4","NA","174","one_copy","Single_cells",0.715923006876629
