"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2071","glutamine-limited","A04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","137","two_copy","Single_cells",19.4024611826891
"Experimental","DGY2071","glutamine-limited","A04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",66.8039725801123
"Experimental","DGY2071","glutamine-limited","A06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",12.9294859148349
"Experimental","DGY2071","glutamine-limited","A06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","137","one_copy","Single_cells",5.01521177069164
"Experimental","DGY2071","glutamine-limited","A06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","137","two_copy","Single_cells",52.9411153914046
"Experimental","DGY2071","glutamine-limited","A06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",29.7756134029717
"Experimental","DGY2071","glutamine-limited","A08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",4.65182590276788
"Experimental","DGY2071","glutamine-limited","A08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","137","one_copy","Single_cells",3.10800627304018
"Experimental","DGY2071","glutamine-limited","A08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","137","two_copy","Single_cells",91.3002301472535
"Experimental","DGY2071","glutamine-limited","A08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",0.427707285280759
"Experimental","DGY2071","glutamine-limited","B05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",2.29575096382577
"Experimental","DGY2071","glutamine-limited","B05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","137","one_copy","Single_cells",1.69694856861619
"Experimental","DGY2071","glutamine-limited","B05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","137","two_copy","Single_cells",43.8376671314904
"Experimental","DGY2071","glutamine-limited","B05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",55.1708227380855
"Experimental","DGY2071","glutamine-limited","B07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",7.67404253577058
"Experimental","DGY2071","glutamine-limited","B07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","137","one_copy","Single_cells",0.241540949378748
"Experimental","DGY2071","glutamine-limited","B07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","137","two_copy","Single_cells",43.5367326469203
"Experimental","DGY2071","glutamine-limited","B07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",51.4164943811025
"Experimental","DGY2076","glutamine-limited","B09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","137","zero_copy","Single_cells",3.3869361036004
"Experimental","DGY2076","glutamine-limited","B09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","137","one_copy","Single_cells",38.4821809754213
"Experimental","DGY2076","glutamine-limited","B09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","137","two_copy","Single_cells",56.4323324320478
"Experimental","DGY2076","glutamine-limited","B09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","137","multi_copy","Single_cells",1.28992254365813
"Experimental","DGY2071","glutamine-limited","C10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",0.257987899139017
"Experimental","DGY2071","glutamine-limited","C10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","137","one_copy","Single_cells",51.785951944635
"Experimental","DGY2071","glutamine-limited","C10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","137","two_copy","Single_cells",44.9328924333787
"Experimental","DGY2071","glutamine-limited","C10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",2.29936833915171
"Experimental","DGY2076","glutamine-limited","C04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","137","zero_copy","Single_cells",0.814363708455759
"Experimental","DGY2076","glutamine-limited","C04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","137","one_copy","Single_cells",45.3044459581736
"Experimental","DGY2076","glutamine-limited","C04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","137","two_copy","Single_cells",52.2575463353633
"Experimental","DGY2076","glutamine-limited","C04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","137","multi_copy","Single_cells",1.33388912046686
"Experimental","DGY2076","glutamine-limited","C06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","137","zero_copy","Single_cells",12.5005139168688
"Experimental","DGY2076","glutamine-limited","C06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","137","one_copy","Single_cells",9.64005262508737
"Experimental","DGY2076","glutamine-limited","C06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","137","two_copy","Single_cells",76.5047485918678
"Experimental","DGY2076","glutamine-limited","C06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","137","multi_copy","Single_cells",0.676314599350409
"Experimental","DGY2076","glutamine-limited","C08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","137","zero_copy","Single_cells",5.54136979531321
"Experimental","DGY2076","glutamine-limited","C08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","137","one_copy","Single_cells",0.184300481858243
"Experimental","DGY2076","glutamine-limited","C08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","137","two_copy","Single_cells",36.6191672501133
"Experimental","DGY2076","glutamine-limited","C08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","137","multi_copy","Single_cells",59.37770273053
"Experimental","DGY2076","glutamine-limited","D05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","137","zero_copy","Single_cells",13.1561023370653
"Experimental","DGY2076","glutamine-limited","D05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","137","one_copy","Single_cells",60.232642288536
"Experimental","DGY2076","glutamine-limited","D05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","137","two_copy","Single_cells",22.1169809714359
"Experimental","DGY2076","glutamine-limited","D05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","137","multi_copy","Single_cells",0.499127325358648
"Experimental","DGY2076","glutamine-limited","D07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","137","zero_copy","Single_cells",1.09405865370005
"Experimental","DGY2076","glutamine-limited","D07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","137","one_copy","Single_cells",43.2983842374512
"Experimental","DGY2076","glutamine-limited","D07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","137","two_copy","Single_cells",49.5720002026035
"Experimental","DGY2076","glutamine-limited","D07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","137","multi_copy","Single_cells",6.28070708605582
"Experimental","DGY2150","glutamine-limited","D09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","137","zero_copy","Single_cells",0.308497899372856
"Experimental","DGY2150","glutamine-limited","D09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","137","one_copy","Single_cells",13.2958535446815
"Experimental","DGY2150","glutamine-limited","D09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","137","two_copy","Single_cells",77.2645166527978
"Experimental","DGY2150","glutamine-limited","D09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","137","multi_copy","Single_cells",9.53299100890991
"Experimental","DGY2076","glutamine-limited","E10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","137","zero_copy","Single_cells",3.02034987504463
"Experimental","DGY2076","glutamine-limited","E10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","137","one_copy","Single_cells",6.23450808384761
"Experimental","DGY2076","glutamine-limited","E10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","137","two_copy","Single_cells",83.9271688682613
"Experimental","DGY2076","glutamine-limited","E10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","137","multi_copy","Single_cells",8.42862243076452
"Experimental","DGY2150","glutamine-limited","E04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","137","zero_copy","Single_cells",5.91118108922557
"Experimental","DGY2150","glutamine-limited","E04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","137","one_copy","Single_cells",49.1048246665902
"Experimental","DGY2150","glutamine-limited","E04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","137","two_copy","Single_cells",42.6410018456148
"Experimental","DGY2150","glutamine-limited","E04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","137","multi_copy","Single_cells",0.591222380947416
"Experimental","DGY2150","glutamine-limited","E06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","137","zero_copy","Single_cells",0.322659198831121
"Experimental","DGY2150","glutamine-limited","E06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","137","one_copy","Single_cells",14.55010349446
"Experimental","DGY2150","glutamine-limited","E06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","137","two_copy","Single_cells",52.6269329112383
"Experimental","DGY2150","glutamine-limited","E06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","137","multi_copy","Single_cells",33.3607289256869
"Experimental","DGY2150","glutamine-limited","E08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","137","zero_copy","Single_cells",0.482404915452191
"Experimental","DGY2150","glutamine-limited","E08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","137","one_copy","Single_cells",18.3384959122531
"Experimental","DGY2150","glutamine-limited","E08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","137","two_copy","Single_cells",80.1259330726654
"Experimental","DGY2150","glutamine-limited","E08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","137","multi_copy","Single_cells",1.18214594018179
"Experimental","DGY2150","glutamine-limited","F07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","137","zero_copy","Single_cells",15.3336202303373
"Experimental","DGY2150","glutamine-limited","F07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","137","one_copy","Single_cells",20.6002295176032
"Experimental","DGY2150","glutamine-limited","F07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","137","two_copy","Single_cells",36.64391983278
"Experimental","DGY2150","glutamine-limited","F07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","137","multi_copy","Single_cells",26.1834501413992
"Experimental","DGY2071","glutamine-limited","F09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",0.519140117035111
"Experimental","DGY2071","glutamine-limited","F09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","137","one_copy","Single_cells",0.23467977893368
"Experimental","DGY2071","glutamine-limited","F09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","137","two_copy","Single_cells",42.2657265929779
"Experimental","DGY2071","glutamine-limited","F09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",59.9032834850455
"Experimental","DGY2150","glutamine-limited","G10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","137","zero_copy","Single_cells",2.10444513521915
"Experimental","DGY2150","glutamine-limited","G10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","137","one_copy","Single_cells",32.7365039892239
"Experimental","DGY2150","glutamine-limited","G10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","137","two_copy","Single_cells",63.5074085586986
"Experimental","DGY2150","glutamine-limited","G10","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","137","multi_copy","Single_cells",0.638275826339239
"Experimental","DGY1657","glutamine-limited","G04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","137","zero_copy","Single_cells",0.283529947850742
"Experimental","DGY1657","glutamine-limited","G04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","137","one_copy","Single_cells",19.7488734747608
"Experimental","DGY1657","glutamine-limited","G04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","137","two_copy","Single_cells",78.3312237355071
"Experimental","DGY1657","glutamine-limited","G04","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","137","multi_copy","Single_cells",2.04242823148195
"Experimental","DGY1657","glutamine-limited","G06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","137","zero_copy","Single_cells",2.49262794496902
"Experimental","DGY1657","glutamine-limited","G06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","137","one_copy","Single_cells",0.147954832677469
"Experimental","DGY1657","glutamine-limited","G06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","137","two_copy","Single_cells",35.6684167805439
"Experimental","DGY1657","glutamine-limited","G06","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","137","multi_copy","Single_cells",63.1284227398358
"Experimental","DGY2071","glutamine-limited","G08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","137","zero_copy","Single_cells",1.4527672725794
"Experimental","DGY2071","glutamine-limited","G08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","137","one_copy","Single_cells",3.39860111422878
"Experimental","DGY2071","glutamine-limited","G08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","137","two_copy","Single_cells",80.5853767638567
"Experimental","DGY2071","glutamine-limited","G08","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","137","multi_copy","Single_cells",18.2831117075353
"Experimental","DGY1657","glutamine-limited","H03","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","137","zero_copy","Single_cells",0.387311709281174
"Experimental","DGY1657","glutamine-limited","H03","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","137","one_copy","Single_cells",31.7135732826456
"Experimental","DGY1657","glutamine-limited","H03","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","137","two_copy","Single_cells",63.2104972714452
"Experimental","DGY1657","glutamine-limited","H03","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","137","multi_copy","Single_cells",4.85008277638114
"Experimental","DGY1657","glutamine-limited","H05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","137","zero_copy","Single_cells",2.40583630476659
"Experimental","DGY1657","glutamine-limited","H05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","137","one_copy","Single_cells",22.6218287634739
"Experimental","DGY1657","glutamine-limited","H05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","137","two_copy","Single_cells",71.1996393294807
"Experimental","DGY1657","glutamine-limited","H05","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","137","multi_copy","Single_cells",3.80958235993278
"Experimental","DGY1657","glutamine-limited","H07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","137","zero_copy","Single_cells",0.692259282567653
"Experimental","DGY1657","glutamine-limited","H07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","137","one_copy","Single_cells",34.0689011145171
"Experimental","DGY1657","glutamine-limited","H07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","137","two_copy","Single_cells",61.0923892080635
"Experimental","DGY1657","glutamine-limited","H07","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","137","multi_copy","Single_cells",4.15355569540592
"Experimental","DGY2076","glutamine-limited","H09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","137","zero_copy","Single_cells",0.636323106229482
"Experimental","DGY2076","glutamine-limited","H09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","137","one_copy","Single_cells",40.5331739148057
"Experimental","DGY2076","glutamine-limited","H09","14_EE_GAP1_ArchMuts_2021_071921_g137_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","137","two_copy","Single_cells",57.8213026385117
