"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2071","glutamine-limited","A04","Experiment_042-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0.00923768565182136
"Experimental","DGY2071","glutamine-limited","A06","Experiment_042-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",1.15788611560433
"Experimental","DGY2071","glutamine-limited","A06","Experiment_042-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","8","one_copy","Single_cells",35.1430209463748
"Experimental","DGY2071","glutamine-limited","A06","Experiment_042-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","8","two_copy","Single_cells",57.8758778844776
"Experimental","DGY2071","glutamine-limited","A06","Experiment_042-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0.00819017588402711
"Experimental","DGY2071","glutamine-limited","A08","Experiment_042-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",0.0213675213675214
"Experimental","DGY2071","glutamine-limited","A08","Experiment_042-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","8","one_copy","Single_cells",48.2946682946683
"Experimental","DGY2071","glutamine-limited","A08","Experiment_042-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","8","two_copy","Single_cells",47.1164021164021
"Experimental","DGY2071","glutamine-limited","A08","Experiment_042-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0.00203500203500204
"Experimental","DGY2071","glutamine-limited","B05","Experiment_042-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",1.31045691127158
"Experimental","DGY2071","glutamine-limited","B05","Experiment_042-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","8","one_copy","Single_cells",13.6672221193606
"Experimental","DGY2071","glutamine-limited","B05","Experiment_042-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","8","two_copy","Single_cells",80.7021333497912
"Experimental","DGY2071","glutamine-limited","B05","Experiment_042-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0.0349729473965726
"Experimental","DGY2071","glutamine-limited","B07","Experiment_042-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",1.59940333139969
"Experimental","DGY2071","glutamine-limited","B07","Experiment_042-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","8","one_copy","Single_cells",2.18053368691473
"Experimental","DGY2071","glutamine-limited","B07","Experiment_042-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","8","two_copy","Single_cells",94.9283168973233
"Experimental","DGY2071","glutamine-limited","B07","Experiment_042-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0.0145023618132096
"Experimental","DGY2076","glutamine-limited","B09","Experiment_042-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","8","zero_copy","Single_cells",4.28276732658025
"Experimental","DGY2076","glutamine-limited","B09","Experiment_042-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","8","one_copy","Single_cells",93.4337058817492
"Experimental","DGY2076","glutamine-limited","B09","Experiment_042-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","8","two_copy","Single_cells",1.08377720988947
"Experimental","DGY2076","glutamine-limited","B09","Experiment_042-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","8","multi_copy","Single_cells",0.00205260835206338
"Experimental","DGY2071","glutamine-limited","C10","Experiment_042-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","8","zero_copy","Single_cells",1.76666426163947
"Experimental","DGY2071","glutamine-limited","C10","Experiment_042-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","8","one_copy","Single_cells",80.0389614405426
"Experimental","DGY2071","glutamine-limited","C10","Experiment_042-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","8","two_copy","Single_cells",14.0446716622517
"Experimental","DGY2071","glutamine-limited","C10","Experiment_042-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","8","multi_copy","Single_cells",0
"Experimental","DGY2076","glutamine-limited","C04","Experiment_042-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","8","zero_copy","Single_cells",0.451546391752577
"Experimental","DGY2076","glutamine-limited","C04","Experiment_042-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","8","one_copy","Single_cells",98.2082474226804
"Experimental","DGY2076","glutamine-limited","C04","Experiment_042-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","8","two_copy","Single_cells",0.716494845360825
"Experimental","DGY2076","glutamine-limited","C04","Experiment_042-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","8","multi_copy","Single_cells",0
"Experimental","DGY2076","glutamine-limited","C06","Experiment_042-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","8","zero_copy","Single_cells",0.453272482107665
"Experimental","DGY2076","glutamine-limited","C06","Experiment_042-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","8","one_copy","Single_cells",97.7595685094907
"Experimental","DGY2076","glutamine-limited","C06","Experiment_042-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","8","two_copy","Single_cells",1.12021574525464
"Experimental","DGY2076","glutamine-limited","C06","Experiment_042-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","8","multi_copy","Single_cells",0.00207447360232341
"Experimental","DGY2076","glutamine-limited","C08","Experiment_042-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","8","zero_copy","Single_cells",0.319249404615258
"Experimental","DGY2076","glutamine-limited","C08","Experiment_042-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","8","one_copy","Single_cells",1.71327092058799
"Experimental","DGY2076","glutamine-limited","C08","Experiment_042-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","8","two_copy","Single_cells",96.9214502751088
"Experimental","DGY2076","glutamine-limited","C08","Experiment_042-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","8","multi_copy","Single_cells",0.0051326270838466
"Experimental","DGY2076","glutamine-limited","D05","Experiment_042-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","8","zero_copy","Single_cells",1.07897315700676
"Experimental","DGY2076","glutamine-limited","D05","Experiment_042-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","8","one_copy","Single_cells",64.5434064435307
"Experimental","DGY2076","glutamine-limited","D05","Experiment_042-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","8","two_copy","Single_cells",33.4208904559369
"Experimental","DGY2076","glutamine-limited","D05","Experiment_042-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","8","multi_copy","Single_cells",0.00202054898315872
"Experimental","DGY2076","glutamine-limited","D07","Experiment_042-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","8","zero_copy","Single_cells",0.229070364663585
"Experimental","DGY2076","glutamine-limited","D07","Experiment_042-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","8","one_copy","Single_cells",86.3338469440164
"Experimental","DGY2076","glutamine-limited","D07","Experiment_042-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","8","two_copy","Single_cells",9.3025166923472
"Experimental","DGY2076","glutamine-limited","D07","Experiment_042-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","8","multi_copy","Single_cells",0.00205444273240883
"Experimental","DGY2150","glutamine-limited","D09","Experiment_042-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","8","zero_copy","Single_cells",5.45933113129645
