"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2071","glutamine-limited","A04","Experiment_044-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","203","two_copy","Single_cells",27.4244671881837
"Experimental","DGY2071","glutamine-limited","A04","Experiment_044-Plate_001-Experimental-A4 gap1_all_1.fcs","gap1_all_1","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",73.504018100127
"Experimental","DGY2071","glutamine-limited","A06","Experiment_044-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",0.778129376977746
"Experimental","DGY2071","glutamine-limited","A06","Experiment_044-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","203","one_copy","Single_cells",2.33957566011309
"Experimental","DGY2071","glutamine-limited","A06","Experiment_044-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","203","two_copy","Single_cells",14.930746485449
"Experimental","DGY2071","glutamine-limited","A06","Experiment_044-Plate_001-Experimental-A6 gap1_all_3.fcs","gap1_all_3","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",83.812833947191
"Experimental","DGY2071","glutamine-limited","A08","Experiment_044-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",1.36206649909059
"Experimental","DGY2071","glutamine-limited","A08","Experiment_044-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","203","one_copy","Single_cells",12.1891157296712
"Experimental","DGY2071","glutamine-limited","A08","Experiment_044-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","203","two_copy","Single_cells",85.3554860727934
"Experimental","DGY2071","glutamine-limited","A08","Experiment_044-Plate_001-Experimental-A8 gap1_all_5.fcs","gap1_all_5","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",0.751026914352278
"Experimental","DGY2071","glutamine-limited","B05","Experiment_044-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",23.9959093600301
"Experimental","DGY2071","glutamine-limited","B05","Experiment_044-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","203","one_copy","Single_cells",0.688949889660369
"Experimental","DGY2071","glutamine-limited","B05","Experiment_044-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","203","two_copy","Single_cells",40.7632272996394
"Experimental","DGY2071","glutamine-limited","B05","Experiment_044-Plate_001-Experimental-B5 gap1_all_2.fcs","gap1_all_2","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",36.5197265730125
"Experimental","DGY2071","glutamine-limited","B07","Experiment_044-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",0.489472129625723
"Experimental","DGY2071","glutamine-limited","B07","Experiment_044-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","203","one_copy","Single_cells",0.493691716950082
"Experimental","DGY2071","glutamine-limited","B07","Experiment_044-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","203","two_copy","Single_cells",38.820203384109
"Experimental","DGY2071","glutamine-limited","B07","Experiment_044-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",62.6861892906874
"Experimental","DGY2076","glutamine-limited","B09","Experiment_044-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","203","zero_copy","Single_cells",1.27765821859134
"Experimental","DGY2076","glutamine-limited","B09","Experiment_044-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","203","one_copy","Single_cells",68.2956896011366
"Experimental","DGY2076","glutamine-limited","B09","Experiment_044-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","203","two_copy","Single_cells",29.221077704185
"Experimental","DGY2076","glutamine-limited","B09","Experiment_044-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","203","multi_copy","Single_cells",0.852468607007793
"Experimental","DGY2071","glutamine-limited","C10","Experiment_044-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",0.489248733649328
"Experimental","DGY2071","glutamine-limited","C10","Experiment_044-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","203","one_copy","Single_cells",94.9050999857599
"Experimental","DGY2071","glutamine-limited","C10","Experiment_044-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","203","two_copy","Single_cells",3.12976788656753
"Experimental","DGY2071","glutamine-limited","C10","Experiment_044-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",0.0559432023923348
"Experimental","DGY2076","glutamine-limited","C06","Experiment_044-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","203","zero_copy","Single_cells",1.13485192689466
"Experimental","DGY2076","glutamine-limited","C06","Experiment_044-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","203","one_copy","Single_cells",43.7383598370889
"Experimental","DGY2076","glutamine-limited","C06","Experiment_044-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","203","two_copy","Single_cells",53.4096723358097
"Experimental","DGY2076","glutamine-limited","C06","Experiment_044-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","203","multi_copy","Single_cells",1.68232332535151
"Experimental","DGY2076","glutamine-limited","C08","Experiment_044-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","203","zero_copy","Single_cells",0.575947101311938
"Experimental","DGY2076","glutamine-limited","C08","Experiment_044-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","203","one_copy","Single_cells",0.142144165771685
"Experimental","DGY2076","glutamine-limited","C08","Experiment_044-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","203","two_copy","Single_cells",25.3185082233032
"Experimental","DGY2076","glutamine-limited","C08","Experiment_044-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","203","multi_copy","Single_cells",75.5501505675237
"Experimental","DGY2076","glutamine-limited","D05","Experiment_044-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","203","zero_copy","Single_cells",19.6013359262704
"Experimental","DGY2076","glutamine-limited","D05","Experiment_044-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","203","one_copy","Single_cells",20.8875877230067
"Experimental","DGY2076","glutamine-limited","D05","Experiment_044-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","203","two_copy","Single_cells",56.7409317662975
"Experimental","DGY2076","glutamine-limited","D05","Experiment_044-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","203","multi_copy","Single_cells",0.106747273188467
"Experimental","DGY2076","glutamine-limited","D07","Experiment_044-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","203","zero_copy","Single_cells",0.980342306245106
"Experimental","DGY2076","glutamine-limited","D07","Experiment_044-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","203","one_copy","Single_cells",60.3063061230716
"Experimental","DGY2076","glutamine-limited","D07","Experiment_044-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","203","two_copy","Single_cells",37.53165264967
"Experimental","DGY2076","glutamine-limited","D07","Experiment_044-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","203","multi_copy","Single_cells",0.967121922447195
"Experimental","DGY2150","glutamine-limited","D09","Experiment_044-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","203","zero_copy","Single_cells",81.8374277775327
"Experimental","DGY2150","glutamine-limited","D09","Experiment_044-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","203","one_copy","Single_cells",1.50840206412914
"Experimental","DGY2150","glutamine-limited","D09","Experiment_044-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","203","two_copy","Single_cells",1.61866537291051
"Experimental","DGY2150","glutamine-limited","D09","Experiment_044-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","203","multi_copy","Single_cells",0.158779164645173
"Experimental","DGY2076","glutamine-limited","E10","Experiment_044-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","203","zero_copy","Single_cells",0.319550593814559
"Experimental","DGY2076","glutamine-limited","E10","Experiment_044-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","203","one_copy","Single_cells",0.765293141874358
"Experimental","DGY2076","glutamine-limited","E10","Experiment_044-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","203","two_copy","Single_cells",95.4285946897612
"Experimental","DGY2076","glutamine-limited","E10","Experiment_044-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","203","multi_copy","Single_cells",4.65078412016731
"Experimental","DGY2150","glutamine-limited","E04","Experiment_044-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","203","zero_copy","Single_cells",0.731203468870163
"Experimental","DGY2150","glutamine-limited","E04","Experiment_044-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","203","one_copy","Single_cells",47.2735825901988
"Experimental","DGY2150","glutamine-limited","E04","Experiment_044-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","203","two_copy","Single_cells",34.6079113147345
"Experimental","DGY2150","glutamine-limited","E04","Experiment_044-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","203","multi_copy","Single_cells",15.321524993864
"Experimental","DGY2150","glutamine-limited","E06","Experiment_044-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","203","zero_copy","Single_cells",0.507619429287791
"Experimental","DGY2150","glutamine-limited","E06","Experiment_044-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","203","one_copy","Single_cells",29.6012002014037
"Experimental","DGY2150","glutamine-limited","E06","Experiment_044-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","203","two_copy","Single_cells",47.2846470811883
"Experimental","DGY2150","glutamine-limited","E06","Experiment_044-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","203","multi_copy","Single_cells",23.2210199656792
"Experimental","DGY2150","glutamine-limited","E08","Experiment_044-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","203","zero_copy","Single_cells",0.461651779693546
"Experimental","DGY2150","glutamine-limited","E08","Experiment_044-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","203","one_copy","Single_cells",46.6932246117457
"Experimental","DGY2150","glutamine-limited","E08","Experiment_044-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","203","two_copy","Single_cells",52.224746610231
"Experimental","DGY2150","glutamine-limited","E08","Experiment_044-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","203","multi_copy","Single_cells",0.566431172388036
"Experimental","DGY2150","glutamine-limited","F07","Experiment_044-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","203","zero_copy","Single_cells",0.486563744918957
"Experimental","DGY2150","glutamine-limited","F07","Experiment_044-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","203","one_copy","Single_cells",19.3378678371228
"Experimental","DGY2150","glutamine-limited","F07","Experiment_044-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","203","two_copy","Single_cells",34.0635168422013
"Experimental","DGY2150","glutamine-limited","F07","Experiment_044-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","203","multi_copy","Single_cells",46.7699263058661
"Experimental","DGY2071","glutamine-limited","F09","Experiment_044-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",0.329920715927954
"Experimental","DGY2071","glutamine-limited","F09","Experiment_044-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","203","one_copy","Single_cells",0.575299248399369
"Experimental","DGY2071","glutamine-limited","F09","Experiment_044-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","203","two_copy","Single_cells",89.6899776272515
"Experimental","DGY2071","glutamine-limited","F09","Experiment_044-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",10.3017743548503
"Experimental","DGY2150","glutamine-limited","G10","Experiment_044-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","203","zero_copy","Single_cells",3.0381528357113
"Experimental","DGY2150","glutamine-limited","G10","Experiment_044-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","203","one_copy","Single_cells",58.614218840831
"Experimental","DGY2150","glutamine-limited","G10","Experiment_044-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","203","two_copy","Single_cells",35.3869845899667
"Experimental","DGY2150","glutamine-limited","G10","Experiment_044-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","203","multi_copy","Single_cells",0.402843360223553
"Experimental","DGY1657","glutamine-limited","G06","Experiment_044-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","203","zero_copy","Single_cells",0.587026709715292
"Experimental","DGY1657","glutamine-limited","G06","Experiment_044-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","203","one_copy","Single_cells",0.104360303949385
"Experimental","DGY1657","glutamine-limited","G06","Experiment_044-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","203","two_copy","Single_cells",48.3351270260575
"Experimental","DGY1657","glutamine-limited","G06","Experiment_044-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","203","multi_copy","Single_cells",60.146321842829
"Experimental","DGY2071","glutamine-limited","G08","Experiment_044-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","203","zero_copy","Single_cells",0.412274822803063
"Experimental","DGY2071","glutamine-limited","G08","Experiment_044-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","203","one_copy","Single_cells",3.50636690428319
"Experimental","DGY2071","glutamine-limited","G08","Experiment_044-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","203","two_copy","Single_cells",86.6244237291578
"Experimental","DGY2071","glutamine-limited","G08","Experiment_044-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","203","multi_copy","Single_cells",12.7246694693231
"Experimental","DGY1657","glutamine-limited","H03","Experiment_044-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","203","zero_copy","Single_cells",0.62702057121677
"Experimental","DGY1657","glutamine-limited","H03","Experiment_044-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","203","one_copy","Single_cells",24.6638387249552
"Experimental","DGY1657","glutamine-limited","H03","Experiment_044-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","203","two_copy","Single_cells",58.8266787471944
"Experimental","DGY1657","glutamine-limited","H03","Experiment_044-Plate_001-Experimental-H3 gap1_1.fcs","gap1_1","GAP1 WT architecture","203","multi_copy","Single_cells",15.7455264295863
"Experimental","DGY1657","glutamine-limited","H05","Experiment_044-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","203","zero_copy","Single_cells",1.22793474345119
"Experimental","DGY1657","glutamine-limited","H05","Experiment_044-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","203","one_copy","Single_cells",9.55174720806958
"Experimental","DGY1657","glutamine-limited","H05","Experiment_044-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","203","two_copy","Single_cells",77.1715300293346
"Experimental","DGY1657","glutamine-limited","H05","Experiment_044-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","203","multi_copy","Single_cells",12.2597910555298
"Experimental","DGY1657","glutamine-limited","H07","Experiment_044-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","203","zero_copy","Single_cells",3.67079298933693
"Experimental","DGY1657","glutamine-limited","H07","Experiment_044-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","203","one_copy","Single_cells",43.5868366221351
"Experimental","DGY1657","glutamine-limited","H07","Experiment_044-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","203","two_copy","Single_cells",47.5119499938718
"Experimental","DGY1657","glutamine-limited","H07","Experiment_044-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","203","multi_copy","Single_cells",5.65530906565347
"Experimental","DGY2076","glutamine-limited","H09","Experiment_044-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","203","zero_copy","Single_cells",0.323024405156162
"Experimental","DGY2076","glutamine-limited","H09","Experiment_044-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","203","one_copy","Single_cells",54.8978448056249
"Experimental","DGY2076","glutamine-limited","H09","Experiment_044-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","203","two_copy","Single_cells",44.2624955418556
"Experimental","DGY2076","glutamine-limited","H09","Experiment_044-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","203","multi_copy","Single_cells",0.351556529270902
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_044-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","203","zero_copy","Single_cells",91.0289229752885
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_044-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","203","one_copy","Single_cells",0
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_044-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","203","two_copy","Single_cells",0
"0_copy_ctrl","DGY1","glutamine-limited","B03","Experiment_044-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","203","multi_copy","Single_cells",0
