"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2071","glutamine-limited","B07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","252","two_copy","Single_cells",39.7803889262254
"Experimental","DGY2071","glutamine-limited","B07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-B7 gap1_all_4.fcs","gap1_all_4","GAP1 LTR + ARS KO","252","multi_copy","Single_cells",60.9523706289158
"Experimental","DGY2076","glutamine-limited","B09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","252","zero_copy","Single_cells",17.6470588235294
"Experimental","DGY2076","glutamine-limited","B09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","252","one_copy","Single_cells",17.6470588235294
"Experimental","DGY2076","glutamine-limited","B09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","252","two_copy","Single_cells",50.9803921568627
"Experimental","DGY2076","glutamine-limited","B09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-B9 gap1_ltr_6.fcs","gap1_ltr_6","GAP1 LTR KO","252","multi_copy","Single_cells",9.80392156862745
"Experimental","DGY2071","glutamine-limited","C10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","252","zero_copy","Single_cells",4.90619127111615
"Experimental","DGY2071","glutamine-limited","C10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","252","one_copy","Single_cells",83.7034237298813
"Experimental","DGY2071","glutamine-limited","C10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","252","two_copy","Single_cells",9.4365176855964
"Experimental","DGY2071","glutamine-limited","C10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","252","multi_copy","Single_cells",0.0892416559051729
"Experimental","DGY2076","glutamine-limited","C06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","252","zero_copy","Single_cells",3.87938997105852
"Experimental","DGY2076","glutamine-limited","C06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","252","one_copy","Single_cells",66.040969642234
"Experimental","DGY2076","glutamine-limited","C06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","252","two_copy","Single_cells",26.7780537367352
"Experimental","DGY2076","glutamine-limited","C06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","252","multi_copy","Single_cells",2.28247706233708
"Experimental","DGY2076","glutamine-limited","C08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","252","zero_copy","Single_cells",6.64390700444558
"Experimental","DGY2076","glutamine-limited","C08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","252","one_copy","Single_cells",0.767872716057261
"Experimental","DGY2076","glutamine-limited","C08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","252","two_copy","Single_cells",34.0044243081701
"Experimental","DGY2076","glutamine-limited","C08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","252","multi_copy","Single_cells",61.013974858018
"Experimental","DGY2076","glutamine-limited","D05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","252","zero_copy","Single_cells",6.68763690346424
"Experimental","DGY2076","glutamine-limited","D05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","252","one_copy","Single_cells",5.91111526363325
"Experimental","DGY2076","glutamine-limited","D05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","252","two_copy","Single_cells",86.0464874853364
"Experimental","DGY2076","glutamine-limited","D05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","252","multi_copy","Single_cells",0.629107103927248
"Experimental","DGY2076","glutamine-limited","D07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","252","zero_copy","Single_cells",6.51835879999171
"Experimental","DGY2076","glutamine-limited","D07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","252","one_copy","Single_cells",51.5974540252524
"Experimental","DGY2076","glutamine-limited","D07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","252","two_copy","Single_cells",32.5161196691062
"Experimental","DGY2076","glutamine-limited","D07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","252","multi_copy","Single_cells",7.53633404515581
"Experimental","DGY2076","glutamine-limited","E10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","252","zero_copy","Single_cells",6.72276764843385
"Experimental","DGY2076","glutamine-limited","E10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","252","one_copy","Single_cells",2.95101553166069
"Experimental","DGY2076","glutamine-limited","E10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","252","two_copy","Single_cells",83.8346059944938
"Experimental","DGY2076","glutamine-limited","E10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","252","multi_copy","Single_cells",6.21993662666874
"Experimental","DGY2150","glutamine-limited","E04","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","252","zero_copy","Single_cells",19.3522164627387
"Experimental","DGY2150","glutamine-limited","E04","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","252","one_copy","Single_cells",19.9539710524371
"Experimental","DGY2150","glutamine-limited","E04","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","252","two_copy","Single_cells",53.4664231496046
"Experimental","DGY2150","glutamine-limited","E04","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","252","multi_copy","Single_cells",3.55985346747886
"Experimental","DGY2150","glutamine-limited","E06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","252","zero_copy","Single_cells",37.0228319286307
"Experimental","DGY2150","glutamine-limited","E06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","252","one_copy","Single_cells",17.802652303031
"Experimental","DGY2150","glutamine-limited","E06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","252","two_copy","Single_cells",35.8830389669724
"Experimental","DGY2150","glutamine-limited","E06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","252","multi_copy","Single_cells",2.55130871797338
"Experimental","DGY2150","glutamine-limited","E08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","252","zero_copy","Single_cells",4.18406062079242
"Experimental","DGY2150","glutamine-limited","E08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","252","one_copy","Single_cells",76.8264972891853
"Experimental","DGY2150","glutamine-limited","E08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","252","two_copy","Single_cells",17.2509273839845
"Experimental","DGY2150","glutamine-limited","E08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","252","multi_copy","Single_cells",0.269496200631995
"Experimental","DGY2150","glutamine-limited","F07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","252","zero_copy","Single_cells",5.97025203140063
"Experimental","DGY2150","glutamine-limited","F07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","252","one_copy","Single_cells",11.8211449295322
"Experimental","DGY2150","glutamine-limited","F07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","252","two_copy","Single_cells",24.7578386815407
"Experimental","DGY2150","glutamine-limited","F07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","252","multi_copy","Single_cells",58.1806913648258
"Experimental","DGY2071","glutamine-limited","F09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","252","zero_copy","Single_cells",7.22672171933725
"Experimental","DGY2071","glutamine-limited","F09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","252","one_copy","Single_cells",1.878143031073
"Experimental","DGY2071","glutamine-limited","F09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","252","two_copy","Single_cells",84.6117198666031
"Experimental","DGY2071","glutamine-limited","F09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","252","multi_copy","Single_cells",4.607485045789
"Experimental","DGY2150","glutamine-limited","G10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","252","zero_copy","Single_cells",3.92016958792203
"Experimental","DGY2150","glutamine-limited","G10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","252","one_copy","Single_cells",85.1672612584665
"Experimental","DGY2150","glutamine-limited","G10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","252","two_copy","Single_cells",8.33876221498371
"Experimental","DGY2150","glutamine-limited","G10","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","252","multi_copy","Single_cells",0.233700429140169
"Experimental","DGY1657","glutamine-limited","G06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","252","zero_copy","Single_cells",7.12403316692735
"Experimental","DGY1657","glutamine-limited","G06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","252","one_copy","Single_cells",0.608488847942065
"Experimental","DGY1657","glutamine-limited","G06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","252","two_copy","Single_cells",63.1596426199302
"Experimental","DGY1657","glutamine-limited","G06","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G6 gap1_4.fcs","gap1_4","GAP1 WT architecture","252","multi_copy","Single_cells",34.1417950421014
"Experimental","DGY2071","glutamine-limited","G08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","252","zero_copy","Single_cells",0.723871492476617
"Experimental","DGY2071","glutamine-limited","G08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","252","one_copy","Single_cells",2.25904839365596
"Experimental","DGY2071","glutamine-limited","G08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","252","two_copy","Single_cells",68.0988206588044
"Experimental","DGY2071","glutamine-limited","G08","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-G8 gap1_all_6.fcs","gap1_all_6","GAP1 LTR + ARS KO","252","multi_copy","Single_cells",34.9786498576657
"Experimental","DGY1657","glutamine-limited","H05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","252","zero_copy","Single_cells",5.3775649230007
"Experimental","DGY1657","glutamine-limited","H05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","252","one_copy","Single_cells",8.73725279715949
"Experimental","DGY1657","glutamine-limited","H05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","252","two_copy","Single_cells",67.4404442425994
"Experimental","DGY1657","glutamine-limited","H05","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H5 gap1_3.fcs","gap1_3","GAP1 WT architecture","252","multi_copy","Single_cells",18.3828083068412
"Experimental","DGY1657","glutamine-limited","H07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","252","zero_copy","Single_cells",6.64353769676885
"Experimental","DGY1657","glutamine-limited","H07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","252","one_copy","Single_cells",48.2239022369511
"Experimental","DGY1657","glutamine-limited","H07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","252","two_copy","Single_cells",28.3699254349627
"Experimental","DGY1657","glutamine-limited","H07","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H7 gap1_5.fcs","gap1_5","GAP1 WT architecture","252","multi_copy","Single_cells",3.43724109362055
"Experimental","DGY2076","glutamine-limited","H09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","252","zero_copy","Single_cells",3.6148169465743
"Experimental","DGY2076","glutamine-limited","H09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","252","one_copy","Single_cells",64.4716015376077
"Experimental","DGY2076","glutamine-limited","H09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","252","two_copy","Single_cells",30.5794807490698
"Experimental","DGY2076","glutamine-limited","H09","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Experimental-H9 gap1_ltr_7.fcs","gap1_ltr_7","GAP1 LTR KO","252","multi_copy","Single_cells",0.429625670647727
"0_copy_ctrl","DGY1","glutamine-limited","B03","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","252","zero_copy","Single_cells",89.2914384933885
"0_copy_ctrl","DGY1","glutamine-limited","B03","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","252","one_copy","Single_cells",0.0338682287393387
"0_copy_ctrl","DGY1","glutamine-limited","B03","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","252","two_copy","Single_cells",0.0376843671888416
"0_copy_ctrl","DGY1","glutamine-limited","B03","26_EE_GAP1_ArchMuts_2021_081621_g252_JC-Plate_001-Reference Group-B3 Unstained (Cells).fcs","ctrl0","0 copy control","252","multi_copy","Single_cells",0.00572420767425442
