"Type","Strain","Media","Outflow Well","name","sample","Description","generation","Population","Parent","Frequency"
"Experimental","DGY2071","glutamine-limited","C10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","37","two_copy","Single_cells",15.8908423533338
"Experimental","DGY2071","glutamine-limited","C10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C10 gap1_all_8.fcs","gap1_all_8","GAP1 LTR + ARS KO","37","multi_copy","Single_cells",0.193956078333229
"Experimental","DGY2076","glutamine-limited","C04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","37","zero_copy","Single_cells",1.38994135049567
"Experimental","DGY2076","glutamine-limited","C04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","37","one_copy","Single_cells",94.6862511029221
"Experimental","DGY2076","glutamine-limited","C04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","37","two_copy","Single_cells",3.31862770540302
"Experimental","DGY2076","glutamine-limited","C04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C4 gap1_ltr_1.fcs","gap1_ltr_1","GAP1 LTR KO","37","multi_copy","Single_cells",0.0882337675818757
"Experimental","DGY2076","glutamine-limited","C06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","37","zero_copy","Single_cells",0.385408079142622
"Experimental","DGY2076","glutamine-limited","C06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","37","one_copy","Single_cells",97.4422918384171
"Experimental","DGY2076","glutamine-limited","C06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","37","two_copy","Single_cells",1.78380049464139
"Experimental","DGY2076","glutamine-limited","C06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C6 gap1_ltr_3.fcs","gap1_ltr_3","GAP1 LTR KO","37","multi_copy","Single_cells",0.0267930750206101
"Experimental","DGY2076","glutamine-limited","C08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","37","zero_copy","Single_cells",0.214296806252912
"Experimental","DGY2076","glutamine-limited","C08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","37","one_copy","Single_cells",7.8368445571717
"Experimental","DGY2076","glutamine-limited","C08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","37","two_copy","Single_cells",87.8119985506496
"Experimental","DGY2076","glutamine-limited","C08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-C8 gap1_ltr_5.fcs","gap1_ltr_5","GAP1 LTR KO","37","multi_copy","Single_cells",0.17806304674155
"Experimental","DGY2076","glutamine-limited","D05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","37","zero_copy","Single_cells",4.65045304820938
"Experimental","DGY2076","glutamine-limited","D05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","37","one_copy","Single_cells",61.9934121212759
"Experimental","DGY2076","glutamine-limited","D05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","37","two_copy","Single_cells",5.96592403944308
"Experimental","DGY2076","glutamine-limited","D05","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D5 gap1_ltr_2.fcs","gap1_ltr_2","GAP1 LTR KO","37","multi_copy","Single_cells",0.0410426949264915
"Experimental","DGY2076","glutamine-limited","D07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","37","zero_copy","Single_cells",1.85807839932133
"Experimental","DGY2076","glutamine-limited","D07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","37","one_copy","Single_cells",85.220207119875
"Experimental","DGY2076","glutamine-limited","D07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","37","two_copy","Single_cells",9.82526200353821
"Experimental","DGY2076","glutamine-limited","D07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D7 gap1_ltr_4.fcs","gap1_ltr_4","GAP1 LTR KO","37","multi_copy","Single_cells",0.154150156736569
"Experimental","DGY2150","glutamine-limited","D09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","37","zero_copy","Single_cells",0.540679183338463
"Experimental","DGY2150","glutamine-limited","D09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","37","one_copy","Single_cells",88.6457371498923
"Experimental","DGY2150","glutamine-limited","D09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","37","two_copy","Single_cells",7.65055914640402
"Experimental","DGY2150","glutamine-limited","D09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-D9 gap1_ars_6.fcs","gap1_ars_6","GAP1 ARS KO","37","multi_copy","Single_cells",0.0143633938647789
"Experimental","DGY2076","glutamine-limited","E10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","37","zero_copy","Single_cells",0.270206404816455
"Experimental","DGY2076","glutamine-limited","E10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","37","one_copy","Single_cells",78.9033524087411
"Experimental","DGY2076","glutamine-limited","E10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","37","two_copy","Single_cells",15.9956027246669
"Experimental","DGY2076","glutamine-limited","E10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E10 gap1_ltr_8.fcs","gap1_ltr_8","GAP1 LTR KO","37","multi_copy","Single_cells",0.00308220233630937
"Experimental","DGY2150","glutamine-limited","E04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","37","zero_copy","Single_cells",2.00301683888644
"Experimental","DGY2150","glutamine-limited","E04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","37","one_copy","Single_cells",82.3217345797461
"Experimental","DGY2150","glutamine-limited","E04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","37","two_copy","Single_cells",11.4373082408956
"Experimental","DGY2150","glutamine-limited","E04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E4 gap1_ars_1.fcs","gap1_ars_1","GAP1 ARS KO","37","multi_copy","Single_cells",0.00718294972961325
"Experimental","DGY2150","glutamine-limited","E06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","37","zero_copy","Single_cells",0.434684314370273
"Experimental","DGY2150","glutamine-limited","E06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","37","one_copy","Single_cells",65.7483146991121
"Experimental","DGY2150","glutamine-limited","E06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","37","two_copy","Single_cells",29.1084347254193
"Experimental","DGY2150","glutamine-limited","E06","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E6 gap1_ars_3.fcs","gap1_ars_3","GAP1 ARS KO","37","multi_copy","Single_cells",0.0482982571522525
"Experimental","DGY2150","glutamine-limited","E08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","37","zero_copy","Single_cells",0.32840551304239
"Experimental","DGY2150","glutamine-limited","E08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","37","one_copy","Single_cells",93.2421443316166
"Experimental","DGY2150","glutamine-limited","E08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","37","two_copy","Single_cells",5.13667924685669
"Experimental","DGY2150","glutamine-limited","E08","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-E8 gap1_ars_5.fcs","gap1_ars_5","GAP1 ARS KO","37","multi_copy","Single_cells",0.205383765299527
"Experimental","DGY2150","glutamine-limited","F07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","37","zero_copy","Single_cells",3.06522453000575
"Experimental","DGY2150","glutamine-limited","F07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","37","one_copy","Single_cells",65.6483457844184
"Experimental","DGY2150","glutamine-limited","F07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","37","two_copy","Single_cells",26.0323454560381
"Experimental","DGY2150","glutamine-limited","F07","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F7 gap1_ars_4.fcs","gap1_ars_4","GAP1 ARS KO","37","multi_copy","Single_cells",0.0020523766521632
"Experimental","DGY2071","glutamine-limited","F09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","37","zero_copy","Single_cells",0.487276105920611
"Experimental","DGY2071","glutamine-limited","F09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","37","one_copy","Single_cells",19.7491353946214
"Experimental","DGY2071","glutamine-limited","F09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","37","two_copy","Single_cells",74.473752129252
"Experimental","DGY2071","glutamine-limited","F09","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-F9 gap1_all_7.fcs","gap1_all_7","GAP1 LTR + ARS KO","37","multi_copy","Single_cells",0.0949775460692717
"Experimental","DGY2150","glutamine-limited","G10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","37","zero_copy","Single_cells",0.37969416415271
"Experimental","DGY2150","glutamine-limited","G10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","37","one_copy","Single_cells",89.4445022365547
"Experimental","DGY2150","glutamine-limited","G10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","37","two_copy","Single_cells",9.3123894725892
"Experimental","DGY2150","glutamine-limited","G10","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G10 gap1_ars_8.fcs","gap1_ars_8","GAP1 ARS KO","37","multi_copy","Single_cells",0.216373660667846
"Experimental","DGY1657","glutamine-limited","G04","4_EE_GAP1_ArchMuts_2021_062521_g37_IS-Plate_001-Experimental-G4 gap1_2.fcs","gap1_2","GAP1 WT architecture","37","zero_copy","Single_cells",4.54156491975038
